8.93571e+06,227,260,292,260
8.93575e+06,227,261,291,259
8.9358e+06,227,260,292,260
8.93586e+06,227,260,292,260
8.93591e+06,226,259,292,259
8.93596e+06,227,260,292,260
8.93602e+06,227,260,292,260
8.93607e+06,227,260,292,260
8.93612e+06,228,260,291,260
8.93616e+06,227,259,292,261
8.93622e+06,227,260,292,260
8.93626e+06,227,259,291,259
8.93633e+06,228,260,292,260
8.93638e+06,228,260,292,260
8.93643e+06,227,260,291,260
8.93648e+06,227,259,292,261
8.93653e+06,227,260,292,260
8.93658e+06,227,261,292,261
8.93663e+06,227,260,291,260
8.93668e+06,228,260,292,260
8.93674e+06,228,260,292,260
8.93678e+06,227,260,292,261
8.93685e+06,227,259,292,261
8.9369e+06,229,240,293,261
8.93695e+06,203,243,303,243
8.93701e+06,203,242,303,242
8.93706e+06,228,261,294,261
8.93711e+06,229,261,295,261
8.93716e+06,230,261,294,261
8.93721e+06,229,261,295,261
8.93726e+06,229,261,295,261
8.93731e+06,230,260,295,261
8.93737e+06,230,261,295,261
8.93742e+06,229,261,294,261
8.93747e+06,229,261,295,261
8.93752e+06,229,260,294,260
8.93757e+06,229,261,294,261
8.93762e+06,229,261,294,262
8.93767e+06,229,261,294,261
8.93772e+06,229,261,293,261
8.93776e+06,228,260,293,260
8.93782e+06,229,261,294,261
8.93788e+06,228,259,293,262
8.93792e+06,229,261,294,262
8.93797e+06,229,261,293,262
8.93802e+06,228,261,293,260
8.93807e+06,229,262,294,262
8.93811e+06,234,243,303,243
8.93816e+06,202,243,303,242
8.93821e+06,229,261,293,261
8.93826e+06,228,261,293,261
8.93831e+06,228,261,294,261
8.93838e+06,228,260,292,260
8.93843e+06,228,260,293,260
8.93848e+06,228,261,294,261
8.93853e+06,228,260,294,261
8.93858e+06,228,260,293,260
8.93863e+06,229,261,294,261
8.93868e+06,227,260,293,260
8.93873e+06,228,260,293,260
8.93878e+06,228,261,293,261
8.93883e+06,228,262,293,262
8.9389e+06,228,261,292,261
8.93895e+06,228,260,293,260
8.939e+06,228,261,294,260
8.93905e+06,228,260,293,261
8.9391e+06,229,261,294,262
8.93915e+06,229,261,294,261
8.9392e+06,229,261,294,262
8.93925e+06,228,260,293,260
8.93929e+06,229,260,293,260
8.93935e+06,228,260,293,260
8.9394e+06,228,260,293,261
8.93946e+06,228,262,293,260
8.93952e+06,228,260,293,261
8.93958e+06,228,261,293,261
8.93964e+06,228,262,292,262
8.9397e+06,228,261,292,261
8.93975e+06,228,261,293,261
8.9398e+06,228,261,293,260
8.93985e+06,228,261,293,262
8.9399e+06,228,260,293,262
8.93997e+06,228,260,292,262
8.94002e+06,228,261,293,261
8.94006e+06,228,261,293,261
8.94012e+06,227,262,293,262
8.94017e+06,228,262,292,262
8.94021e+06,228,261,292,261
8.94027e+06,228,261,292,261
8.94031e+06,228,261,292,261
8.94037e+06,228,261,292,261
8.94042e+06,228,261,292,263
8.94047e+06,228,261,293,262
8.94053e+06,227,262,292,263
8.94058e+06,228,261,292,263
8.94063e+06,227,261,292,262
8.94069e+06,227,262,292,263
8.94074e+06,228,261,293,262
8.94079e+06,228,261,293,262
8.94085e+06,227,262,293,262
8.9409e+06,227,261,292,261
8.94095e+06,228,261,293,263
8.94101e+06,203,249,293,264
8.94107e+06,229,244,301,244
8.94112e+06,230,244,302,244
8.94117e+06,202,244,301,243
8.94122e+06,228,263,292,263
8.94127e+06,228,261,292,263
8.94131e+06,227,261,293,263
8.94136e+06,228,261,293,263
8.94141e+06,228,262,293,263
8.94146e+06,228,262,293,262
8.94152e+06,228,262,293,262
8.94157e+06,227,261,293,263
8.94161e+06,228,262,293,262
8.94167e+06,229,262,293,262
8.94171e+06,227,261,292,263
8.94176e+06,228,263,293,263
8.94181e+06,228,263,293,263
8.94185e+06,228,263,293,264
8.9419e+06,228,262,293,263
8.94195e+06,227,263,292,263
8.94201e+06,227,261,292,263
8.94206e+06,227,263,293,263
8.94211e+06,228,263,292,264
8.94216e+06,227,263,292,263
8.94221e+06,228,263,293,264
8.94226e+06,228,262,293,263
8.94231e+06,228,263,292,263
8.94236e+06,229,262,292,263
8.94241e+06,228,263,293,263
8.94247e+06,228,263,292,263
8.94252e+06,228,262,293,263
8.94256e+06,228,263,292,263
8.94262e+06,228,262,293,263
8.94267e+06,228,262,293,264
8.94272e+06,229,263,292,263
8.94277e+06,229,263,294,263
8.94281e+06,228,263,293,263
8.94286e+06,228,263,293,264
8.94291e+06,228,261,293,262
8.94295e+06,229,263,293,263
8.94302e+06,229,263,293,263
8.94308e+06,228,262,294,263
8.94313e+06,229,263,292,263
8.94318e+06,228,261,293,263
8.94323e+06,228,263,294,264
8.94328e+06,229,263,294,263
8.94333e+06,228,261,293,263
8.94338e+06,228,263,293,263
8.94343e+06,228,262,293,264
8.94348e+06,228,263,293,264
8.94354e+06,228,263,293,264
8.94358e+06,228,263,292,263
8.94363e+06,228,263,292,263
8.94369e+06,227,263,294,264
8.94374e+06,228,263,293,263
8.94379e+06,228,263,292,263
8.94384e+06,228,263,292,264
8.94389e+06,229,263,293,264
8.94394e+06,228,263,292,264
8.944e+06,228,263,293,264
8.94406e+06,227,262,293,263
8.94411e+06,202,249,299,245
8.94416e+06,202,245,300,245
8.94422e+06,228,264,292,265
8.94426e+06,229,264,292,264
8.94432e+06,228,263,292,263
8.94436e+06,228,263,293,263
8.94441e+06,228,263,293,263
8.94446e+06,227,262,293,263
8.9445e+06,228,262,293,264
8.94456e+06,228,263,293,264
8.94461e+06,227,263,294,264
8.94466e+06,228,263,293,264
8.94471e+06,228,263,292,264
8.94476e+06,228,263,293,263
8.94481e+06,227,262,293,263
8.94486e+06,228,263,293,263
8.9449e+06,227,262,293,264
8.94495e+06,227,262,293,263
8.945e+06,228,262,293,264
8.94506e+06,228,263,293,264
8.94513e+06,228,264,293,264
8.94517e+06,228,264,293,264
8.94523e+06,227,263,293,263
8.94528e+06,228,263,293,263
8.94534e+06,202,247,302,245
8.94543e+06,203,245,299,245
8.9455e+06,229,244,293,265
8.94555e+06,228,264,294,264
8.9456e+06,228,263,293,263
8.94566e+06,228,263,293,263
8.94571e+06,228,263,293,264
8.94576e+06,227,263,293,263
8.94581e+06,228,263,292,263
8.94586e+06,227,263,293,263
8.94591e+06,228,263,294,265
8.94597e+06,228,263,292,264
8.94602e+06,227,263,293,264
8.94607e+06,229,265,295,265
8.94611e+06,229,263,294,265
8.94618e+06,229,264,295,265
8.94623e+06,229,265,294,265
8.94628e+06,231,265,296,266
8.94632e+06,231,265,296,265
8.94637e+06,232,264,299,266
8.94643e+06,234,266,298,266
8.94647e+06,235,266,299,266
8.94652e+06,236,265,301,265
8.94657e+06,239,266,302,265
8.94662e+06,240,266,303,266
8.94667e+06,242,267,304,266
8.94673e+06,243,268,304,266
8.94677e+06,243,267,304,266
8.94683e+06,244,266,305,266
8.94687e+06,244,266,306,266
8.94692e+06,247,267,307,267
8.94697e+06,249,267,309,268
8.94702e+06,254,268,314,271
8.94707e+06,256,268,316,272
8.94713e+06,262,270,320,275
8.94719e+06,264,271,322,277
8.94723e+06,269,273,328,282
8.94728e+06,271,274,330,285
8.94733e+06,274,274,333,288
8.94739e+06,276,275,333,290
8.94805e+06,249,266,328,284
8.9481e+06,270,272,330,280
8.94816e+06,271,270,332,277
8.94821e+06,271,269,333,275
8.94826e+06,273,269,334,273
8.94833e+06,272,267,334,273
8.94838e+06,273,268,334,273
8.94843e+06,270,268,333,273
8.94848e+06,268,269,331,272
8.94853e+06,263,269,326,273
8.94859e+06,260,269,323,271
8.94865e+06,254,271,318,272
8.9487e+06,251,272,315,272
8.94877e+06,245,273,309,272
8.94882e+06,243,273,308,272
8.94889e+06,240,276,304,274
8.94895e+06,237,276,303,274
8.949e+06,235,277,301,275
8.94905e+06,235,278,300,275
8.9491e+06,234,277,299,275
8.94916e+06,234,279,300,276
8.94921e+06,234,278,300,275
